Alison Bechdel’s memoir has been challenged in certain communities because people clain that it promotes gay and lesbian lifestyle and is erotic.,,,,,
"Methane from cow burps harms the environment, so killing off the cows and eating Impossible burgers will save the planet.",,,,,
"Methane from cow burps harms the environment, so they need to have an alternative meat.",,,,,
"Large amounts of meat consumption are harming the environment, but seaweed will reduce the amount of toxins to the atmosphere.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because the topic of sexuality was considered taboo.,,,,,
"Eastern Michigan University cut women's tennis and softball, so Chretien and Mayerova sued them citing that they were violating Title IX",,Punctuation,IX,134,rules
"Schools should not allow junk food to be sold on campus, but they should have some healthy foods that still take good, liked baked potato chips instead of fried.",,Passive without be,fried,155,spaCy
"Eastern Michigan University cut women's tennis and softball, but after being sued for being in violation of Title IX and losing in court, the school was forced to reinstate both programs.",,,,,
"Large amounts of meat consumption are harming the environment, but a diet of seaweed can cut the methane gas down by 1/3.",,,,,
"Schools should not allow junk food to be sold on campus, so children will not become unhealthy or overweight.",,,,,
Plastic bag reduction laws are beneficial because can benefit the health of people in the areas where bags are produced or recycles as less pollutants are released.,,,,,
"Methane from cow burps harms the environment, but changing a cow's diet can reduce the methane.",,,,,
Schools should not allow junk food to be sold on campus because it is unhealthy and there is not physical education programs in schools to let them work off the effects of eating so much junk food.,,Subject_verb agreement with inversion,is,90,lm
"Methane from cow burps harms the environment, so companies like Impossible Foods want to end animal agriculture by creating plant-based ""meats,"" the production of which produces fewer greenhouse gas emissions.",,,,,
Alison Bechdel’s memoir has been challenged in certain communities because of its use of sexual imagery.,,,,,
"Eastern Michigan University cut women's tennis and softball, so two women sued them for violation of Title XI.",,,,,
Eastern Michigan University cut women's tennis and softball because they had a 4.5 million shortfall in their budget.,,Spacing,4.5,79,rules
Methane from cow burps harms the environment because methane contributes to global warming which is negatively affecting out planet.,,,,,
"Schools should not allow junk food to be sold on campus, but should allow reasonably price nutritious meals to be sold.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but HE IS SHARE AN IMPORTANT HONEST, PERSONAL STORY GRAPHICALLY.",,,,,
"Schools should not allow junk food to be sold on campus, but with school budgets getting cut, it's an important source of revenue.",,,,,
Methane from cow burps harms the environment because it exacerbates the process of global warming by increasing Earth's temperature.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, so it has an important effect on so ciety's standing for different ideologies.",,Plural versus possessive nouns,ciety's,104,spaCy
Eastern Michigan University cut women's tennis and softball because they were facing a dramatic budget shortfall.,,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but the NCAC is in favor of the book “promote freedom of thought, inquiry, and expression and oppose censorship in all its forms.”",,,,,
"Plastic bag reduction laws are beneficial, so hopefully everyone will get on board.",,,,,
"Large amounts of meat consumption are harming the environment, so we should stop eating meat.",,,,,
"Schools should not allow junk food to be sold on campus, but young people need guidance about their food decisions.",,,,,
"Plastic bag reduction laws are beneficial, so there are fewer toxic chemicals in the environment.",,,,,
"Methane from cow burps harms the environment, so we should do something to fix this problem.",,,,,
"Alison Bechdel’s memoir has been challenged in certain communities, but an advocacy group that is against censorship is fighting back because they believe it offers teen readers a safe place to examine questions related to personal identity, family relationships and the need to face the truth in their own lives.",,,,,
